,SMILES,Solubility,MolLogP,MolMR,HeavyAtomCount,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,TPSA,LabuteASA,BertzCT,MolWt,NumHDonors,NumHAcceptors,MinPartialCharge,MaxPartialCharge
1648,CCCCCCCCCCCCCNCCCCCCCCCCCCC.CCCCCCCCCCCCCNCC(C)CCCCCCCCCC,-7.4056684463,18.25189999999998,251.51339999999868,54.0,47.0,328.0,0.0,24.06,345.45685438280174,566.9284446545829,763.4659999999997,2,2,-0.31673259438407336,-0.0023155188828148194
1649,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,-4.4645461779,4.877300000000004,96.65300000000006,22.0,4.0,114.0,2.0,3.24,134.19688693947325,702.4950517709103,291.438,0,1,-0.2984093955571226,0.023966213691117684
1650,CCCCCCCCCC(C)(C)SSC(C)(C)CCCCCCCCC,-7.1279660508000005,10.206399999999997,128.56000000000012,26.0,19.0,158.0,0.0,0.0,174.77910179603168,266.5857683908717,402.7980000000004,0,2,-0.08733276296471168,0.0207142942306408
1651,CCCCC(CC)COC(=O)OCC(CC)CCCC,-6.979936668500001,5.572400000000006,83.91200000000008,20.0,12.0,120.0,0.0,35.53,124.9669374172328,206.27500612894352,286.456,0,3,-0.4339978995418152,0.5077766113901363
1652,O=[P](OCc1ccccc1)(OCc2ccccc2)O[P](=O)(OCc3ccccc3)OCc4ccccc4,-7.2540426772,8.086400000000006,141.22199999999984,37.0,14.0,192.0,4.0,80.29,216.72940169176,1105.7236510365728,538.4730000000003,0,7,-0.2817351315564717,0.4838742131625698
1653,CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c3ccc(Oc4ccc(N)cc4)cc3,-7.191727219600001,6.761500000000004,126.86880000000002,31.0,6.0,156.0,4.0,70.5,182.6043839339181,1038.9909760447763,410.51700000000017,2,4,-0.45738155528417246,0.12707969821955103
1654,CCCCCCCCCCCCCCCCCC(=O)O[Al](O)OC(=O)c1ccccc1,-7.253899897899999,6.625300000000007,125.46830000000004,31.0,19.0,174.0,1.0,72.83000000000001,193.4712982277308,578.534899856111,448.5800000000001,1,5,-0.5617305619927825,1.0999072665961918
1655,CCN(CC)c1ccc2C=C3C(=C(C#N)C(=O)n4c5ccccc5nc34)Oc2c1,-7.2023327624,4.464980000000003,114.52200000000002,29.0,3.0,142.0,5.0,74.54,165.7576679385694,1517.6122044682463,382.42300000000006,0,6,-0.45426988001115953,0.27815346162774063
1656,CCN(CC)c1ccc(N=Nc2c(cc(C)cc2C#N)C#N)c(N[S](C)(=O)=O)c1,-7.2331050936,4.371480000000004,113.25450000000004,29.0,7.0,150.0,2.0,121.70999999999998,170.71044319438687,1087.6311487027,410.5030000000001,1,7,-0.372028031041713,0.22939304207942166
1657,CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCC\C=C/CCCCCCCC(=O)OC.CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC.CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OC,-7.800359899299999,29.98030000000008,448.01200000000256,103.0,72.0,2027.22843854826,0.0,131.50000000000003,640.5749686210819,1846.1053303207648,1452.4049999999995,0,10,-0.4689954278205915,0.30500183885636434
1658,CC(=O)OCCN(CCOC(C)=O)c1ccc(cc1)N=Nc2ccc(cc2C#N)[N+]([O-])=O,-7.300465045499999,3.8144800000000014,113.90840000000006,32.0,10.0,166.0,2.0,147.48999999999998,183.5752779328928,1025.6360245672397,439.42800000000017,0,10,-0.4639920953388454,0.30218837979627017
1659,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,-7.3970339946,6.348200000000002,49.611,26.0,6.0,158.0,0.0,0.0,137.97549528399315,473.8614144309898,498.95799999999997,0,0,-0.19225102744561007,0.4596472944400275
1660,CCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,-7.208650928200001,4.750180000000004,91.83140000000006,24.0,7.0,122.0,2.0,94.89,139.56537481620504,748.0455238581048,323.35600000000005,0,6,-0.37077836468020314,0.26908040749227113
1661,Cc1cc(C)cc(c1)N2C(=O)c3ccc4c5ccc6C(=O)N(c7cc(C)cc(C)c7)C(=O)c8ccc(c9ccc(C2=O)c3c49)c5c68,-7.4761487948,7.175080000000006,187.7179999999997,46.0,2.0,220.0,9.0,78.14,260.55872427515254,2650.6550299321048,598.6580000000001,0,4,-0.26816981632499,0.2654862597028651
1663,CCN(CCC(=O)OC)c1ccc(cc1)N=Nc2snc3ccc(cc23)[N+]([O-])=O,-7.315402454199999,5.009300000000004,111.41240000000003,29.0,8.0,150.0,3.0,110.29000000000002,170.49557035072218,1048.4390448058057,413.4590000000001,0,9,-0.4689465736710845,0.3068028911218096
1664,CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,-7.3271074817,9.931799999999996,133.11500000000007,30.0,25.0,180.0,3.0977016337538954,26.3,189.8677554460887,326.6007800506426,424.7540000000004,0,2,-0.46567500452711613,0.30527751551233107
1665,CCCC1CCC(CC1)c2ccc(cc2)c3ccc(CC)cc3,-7.1853905644000005,6.989900000000008,100.86300000000006,23.0,5.0,122.0,2.0,0.0,141.49702943039446,582.9403664520747,306.4930000000001,0,0,-0.06537225171166318,-0.016174967067540756
1666,Cc1cc(C)cc(O[P](=O)(Oc2cc(C)cc(C)c2)Oc3cc(C)cc(C)c3)c1,-7.312230264299999,7.182020000000006,117.23850000000004,29.0,6.0,152.0,16.03811190007494,44.760000000000005,172.6254905810004,890.7809091700237,410.45000000000016,0,4,-0.3859094486920104,0.646579395861107
1667,CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,-7.553792438099999,12.605799999999975,181.3919999999994,40.0,10.0,216.0,0.0,0.0,247.374697828212,1116.3830913843028,536.8880000000004,0,0,-0.06957434981437802,-0.010398601996155476
1668,[Hf],-7.1724326435000005,-0.0025,0.0,1.0,0.0,4.0,0.0,0.0,26.276582547519773,0.0,178.49,0,0,0.0,0.0
1669,[O--].[O--].[Hf+4],-7.2440460955,-0.2401,1.373,3.0,0.0,16.0,0.0,57.0,37.23808940434852,2.754887502163468,210.488,0,0,-2.0,4.0
1670,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,-7.770909422999999,13.961999999999971,190.47569999999936,42.0,36.0,250.0,0.0,29.1,265.9937747407649,527.7315600189113,590.0780000000001,1,1,-0.35610703123537885,0.21949404095055144
1672,CCCCCCCCCCCCCCCC(=O)NCCCCCCCC\C=C/CCCCCCCC,-7.7040784145,11.621399999999984,162.77369999999968,36.0,30.0,214.0,0.0,29.1,227.8041220543853,444.4628278280947,505.9160000000006,1,1,-0.35610703123537885,0.21949404095055142
1674,CCCCCCCCCCCCCCCCCCNC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.724189002,10.297499999999994,166.38349999999966,38.0,20.0,220.0,1.0,49.33,236.5203424728465,734.1149338463188,529.8940000000002,2,2,-0.5073406919510867,0.2198290624606354
1675,CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-7.8041135239,8.646000000000008,192.1429999999993,46.0,13.0,258.0,2.0,98.66,279.71811260036174,1157.4600200586851,636.9620000000002,4,4,-0.5073406919510867,0.21982906246069464
1676,Nc1ccc(Cl)cc1C(=O)c2ccccc2Cl,-7.4250889383,3.806600000000001,70.74890000000002,17.0,2.0,86.0,2.0,43.09,108.96138469077744,581.3821875173596,266.127,1,2,-0.3981275808540466,0.19614448411504268
1677,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccc(cc3)c4ccc(O[P](=O)(Oc5ccccc5)Oc6ccccc6)cc4,-7.813287357,10.643399999999987,176.62699999999958,46.0,13.0,230.0,6.0,89.52000000000001,266.4973668758085,1686.8200532755247,650.5600000000003,0,8,-0.38593055932373355,0.646578434076742
1678,O=C1N(c2ccc(cc2)N=Nc3ccccc3)C(=O)c4ccc5c6ccc7C(=O)N(c8ccc(cc8)N=Nc9ccccc9)C(=O)c%10ccc(c%11ccc1c4c5%11)c6c7%10,-7.8755092242,10.772199999999986,230.00599999999963,58.0,6.0,272.0,11.0,127.57999999999998,326.1066999186723,3340.505104051844,750.774,0,8,-0.26816981896228814,0.26548596625199894
1680,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC,-7.729153446000001,12.62559999999998,172.1016999999996,38.0,33.0,228.0,0.0,29.1,241.22360931536275,435.0581930499222,535.9860000000004,1,1,-0.35610703123537885,0.21949404095055144
1681,[Al+3].[O-]B([O-])[O-],-6.9334417301,-4.3286,11.508,117.74816275410647,0.0,24.0,0.0,69.17999999999999,40.55803027288261,11.609640474436814,85.791,0,3,-0.9073197157607789,3.0
1683,Cc1c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c(C)c1Cc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C,-7.9814736459,14.286059999999967,245.59139999999903,57.0,6.0,312.0,4.0,60.69,347.9336504261753,1777.6600227116412,775.2149999999998,3,3,-0.5073406888113386,0.12254123407123586
1684,CC(C)(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)(C)c4ccccc4)cc2,-7.782007082100001,8.082000000000008,133.30669999999995,31.0,6.0,156.0,4.0,12.03,186.34220060767672,1013.6661342717774,405.5850000000001,1,1,-0.35552664206567314,0.038391234844417366
1685,CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](N)(=O)=O,-7.8310984133,3.0948,110.42120000000004,29.0,5.0,150.0,4.0,119.64,166.15241127532522,1384.5289046877429,413.4550000000001,1,7,-0.4357998805032137,0.3486239779559157
1686,O=C1c2ccccc2C(=O)c3c4Nc5ccc6C(=O)c7ccccc7C(=O)c6c5Nc4ccc13,-7.946874563300001,4.140600000000002,136.44539999999995,34.0,0.0,160.0,7.0,99.86,188.60677467197624,2099.9711956119463,442.4300000000002,2,4,-0.3514841255348843,0.19618997828248197
1687,CCCCC(CC)COCCCNC(=O)Nc1cccc2c(NC(=O)NCCCOCC(CC)CCCC)cccc12,-8.0680715196,8.329000000000008,175.47479999999956,42.0,22.0,236.0,2.0,100.72,253.62126179028425,950.5190336764166,584.8460000000003,4,4,-0.38109479836389154,0.3187561499244162
1688,Cc1cc(CCC(=O)OCC(C)(C)[CH]2OC[C]3(CO2)CO[CH](OC3)C(C)(C)COC(=O)CCc4cc(C)c(O)c(c4)C(C)(C)C)cc(c1O)C(C)(C)C,-8.2677435641,7.746040000000011,203.02659999999923,53.0,12.0,296.0,2.0,129.98000000000002,316.38282364631823,1471.0495544757086,740.9750000000001,2,10,-0.5073738608907445,0.30563895536930097
1689,[Ti+4].Fc1ccc(N2C=C[C-]=C2)c(F)c1.Fc3ccc(N4C=C[C-]=C4)c(F)c3.[cH-]5cccc5.[cH-]6cccc6,-8.1257893916,7.919880000000006,133.1119999999999,37.0,2.0,184.0,6.0,9.86,228.21993153198648,1217.3548945067237,534.3790000000001,0,2,-0.4183554778459915,4.0
1690,CCN(CC)c1ccc2c(OC(=O)C(=C2C#N)c3sc4ccccc4n3)c1,-8.0974343241,4.787580000000004,109.374,27.0,4.0,134.0,4.0,70.13,159.6553004880973,1212.9804095349436,375.45300000000003,0,6,-0.42205082883509,0.3475188950831114
1691,N#Cc1ccc(C=Cc2ccc(cc2)C=Cc3cccc(c3)C#N)cc1,-8.123728845599999,5.7707600000000046,106.612,26.0,4.0,122.0,3.0,47.58,153.14119751657358,1025.309021168029,332.40600000000006,0,2,-0.1924370457752481,0.09913122203874997
1692,COc1cc(ccc1N=NC(C(C)=O)C(=O)Nc2ccccc2)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4)c(OC)c3,-8.6167666964,6.730800000000007,173.0953999999996,46.0,13.0,234.0,4.0,160.23999999999998,265.11856579703823,1644.867677168586,620.6660000000002,2,10,-0.49440029930437335,0.25831798023547037
1693,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,-8.85998044,8.793500000000003,125.38050000000013,29.0,21.0,176.0,0.0,44.760000000000005,182.02316602194728,345.2832478719725,434.6420000000004,0,4,-0.2865837000229418,0.47430766995952656
1694,CCCCCCOc1ccc(c(O)c1)c2nc(nc(n2)c3ccccc3)c4ccccc4,-9.1518109699,6.537300000000006,127.43679999999998,32.0,9.0,162.0,4.0,68.13,188.359061348611,1090.4169762038334,425.5320000000001,1,5,-0.5070443427284947,0.16731985188101878
1696,CCCCCC(CCC)COC(=O)c1ccccc1C(=O)OCC(CCC)CCCCC,-9.6499887292,7.993400000000009,132.08700000000005,32.0,18.0,182.0,1.0,52.60000000000001,196.0102642953237,585.0744728730804,446.6720000000004,0,4,-0.4617827197718529,0.33851612999060493
1697,CC1COc2ccccc2N1C(=O)C(Cl)Cl,-3.8353901487,2.6042000000000005,64.37900000000003,16.0,1.0,86.0,1.0,29.54,103.89171599146812,408.7259654533223,260.12,0,2,-0.48925007552507194,0.2602587581437496
1698,[H+].[Cl-].Fc1ccc(cc1)C(=O)C2CCNCC2,0.5890195686999999,-0.8754999999999997,57.43620000000003,16.0,2.0,857.6428751279443,1.0,29.1,102.13003596097036,352.028190721836,243.70899999999995,1,2,-1.0,1.0
1702,[Cl-].C[N+](C)(C)CC1CO1,0.749634411,-2.904599999999996,32.63939999999998,9.0,2.0,56.0,0.0,12.53,62.79457408513834,85.5488750216347,151.63699999999997,0,1,-1.0,0.12966598082111064
1703,CC(C)c1ccc(cc1)[S](O)(=O)=O,0.6127511139,2.0567,50.345600000000026,13.0,2.0,72.0,1.0,54.37,78.15486547272738,375.82577061537546,200.25899999999996,1,2,-0.2817918818396097,0.2940107910811613
1706,Nc1ccc(cc1)C#N,-1.1429743647,1.1404800000000002,35.569400000000016,9.0,0.0,44.0,1.0,49.81,53.528815612375,230.0882179862608,118.139,1,2,-0.3987276572834237,0.09911145263479075
1707,[K+].[O-]C(=O)CS,0.7806710209000001,-4.329899999999999,18.86,6.0,1.0,30.0,0.0,40.13,84.13758035323022,46.81274391313339,130.209,1,3,-0.5492705331422167,1.0
1708,[Na+].OC(COCC=C)C[S]([O-])(=O)=O,0.5538399496,-3.900899999999997,41.58700000000002,13.0,6.0,72.0,0.0,86.66,99.82417318208375,225.1791103458067,218.206,1,5,-0.7478702282244775,1.0
1710,OC(=O)CC(=C)C(O)=O,-0.2250282975,0.1019,29.02859999999999,9.0,3.0,50.0,0.0,74.6,51.42092815771127,158.34093004940027,130.099,2,2,-0.4809831571808089,0.33104999328821094
1711,[Cl-].N[C@@H](CCCN=C(N)N)C(O)=O.[H+],0.5397304724,-4.431599999999998,46.634,13.0,5.0,78.0,0.0,127.72,84.07260365099557,186.670317699974,210.665,4,3,-1.0,1.0
1712,[Na+].CC(Nc1ccc(N\N=C\2C=C(c3ccccc3C2=O)[S]([O-])(=O)=O)c(C)c1)C(=O)c4ccccc4,-1.8129006218,1.2328200000000005,134.54059999999993,36.0,7.0,178.0,3.0,127.76,231.0999569672357,1484.4242348228647,511.5350000000003,2,8,-0.7440184719857215,1.0
1713,ClCC1CO1,-0.1473736792,0.624,20.46,5.0,1.0,30.0,0.0,12.53,35.88011555948209,33.87430298092722,92.525,0,1,-0.3718344373926424,0.09443704728685037
1714,[Na+].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O,0.3961032361,-14.449900000000005,31.46099999999999,16.0,6.0,74.0,0.0,123.63,158.43126169487115,198.2646625064904,257.0849999999999,0,7,-0.5487522807838238,1.0
1716,N=C(c1ccccc1)c2ccccc2,-2.7811280063,3.1027700000000014,58.81470000000003,14.0,2.0,68.0,2.0,23.85,83.53879043922241,376.003255415297,181.238,1,1,-0.29964606631597046,0.06840215577547343
1717,[Na+].[O-]C(=O)CS,0.7273991488,-4.329899999999999,18.86,6.0,1.0,30.0,0.0,40.13,63.6284152805796,46.81274391313339,114.10099999999998,1,3,-0.5492705331422167,1.0
1718,[K+].CC(CC([O-])=O)CC(C)(C)C,0.4851623717,-1.7972999999999977,42.860000000000014,12.0,3.0,66.0,0.0,40.13,117.53710849060478,137.95418659385768,196.33099999999996,0,2,-0.5501609596611187,1.0
1722,[O-][S](=O)(=O)CCC[NH+]1CCOCC1,0.4557825074,-2.163199999999996,45.563900000000025,13.0,4.0,78.0,0.0,70.86999999999999,78.42508747043082,232.87709722476785,209.26699999999994,1,4,-0.7479410459476273,0.10089606169632405
1724,[Li+].[Cl-],1.1343979721,-5.992,0.0,2.0,0.0,8.0,0.0,0.0,31.81913653838555,2.0,42.394000000000005,0,0,-1.0,1.0
1725,OCC[C@@H]1CCCC[NH2+]1,0.6427483546,-0.5152999999999992,36.13419999999999,9.0,2.0,54.0,0.0,36.84,56.267168496484025,66.56151495416137,130.211,2,1,-0.3961313030738687,0.08808224766374591
1726,[H+].[Cl-].NC(CO)(CO)CO,0.5514149152000001,-5.222699999999997,29.2878,9.0,3.0,58.0,0.0,86.71000000000001,61.19456094666506,63.25838096618136,157.59699999999998,4,4,-1.0,1.0
1727,CC(C)COC(=O)[C@@H](C)O,-0.4128573351,0.5664,37.4778,10.0,3.0,60.0,0.0,46.53,60.99820479595584,107.41884680991984,146.18599999999998,1,3,-0.4635107551294157,0.33416759046018213
1728,[Ca++].[O-]C(=O)CS,-0.3838981351,-1.7147,24.614,6.0,1.0,30.0,0.0,40.13,71.33078365309184,46.81274391313339,131.18900000000002,1,3,-0.5492705331422167,2.0
1729,CC1(C)CC(O)CC(C)(CN)C1,0.488999371,1.5224,50.800200000000025,12.0,1.0,72.0,0.0,46.25,75.1520233530785,167.22151457063651,171.28399999999996,2,2,-0.3930872743570709,0.05506021672838692
1730,[Na+].CC(=C)C[S]([O-])(=O)=O,0.5194215084,-2.8882999999999983,29.37819999999999,9.0,2.0,48.0,0.0,57.2,77.18650997158768,181.98942873085844,158.154,0,3,-0.7476978833708859,1.0
1731,[K+].[K+].[O-][S](=O)(=O)OO[S]([O-])(=O)=O,-0.6537301416,-8.136999999999999,21.5644,12.0,3.0,62.0,0.0,132.86,154.05110385110748,251.01955000865388,270.322,0,8,-0.7237116146146438,1.0
1732,O[C@@H](CNc1ccccc1)C[S]([O-])(=O)=O,0.1187844902,0.0045999999999999,55.50270000000003,15.0,5.0,84.0,1.0,89.45999999999998,88.49896140853144,389.8331882179959,230.26499999999996,2,5,-0.7478704816655112,0.09717292999058902
1733,CN(CCC#N)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C.O[P](O)([O-])=O,-0.9304018204,3.195280000000003,121.33950000000004,31.0,5.0,164.0,2.0,110.63,183.00327680693013,1054.7096627000126,441.46800000000013,2,4,-0.7563898629138743,0.2621199175773143
1734,[Na+].CCCCCCCC1N(CCO)C=CN1CCC([O-])=O,0.2127067575,-2.1018999999999943,76.42580000000004,21.0,11.0,834.6614017474328,0.0,66.84,149.83606301122308,313.2938551785738,306.3820000000001,1,5,-0.5501003726441129,1.0
1736,[F].[F].[F].[Cr],-0.3384166482,1.2581000000000002,3.3240000000000003,4.0,0.0,27.0,0.0,0.0,32.42797964509352,3.245112497836532,108.99000000000001,0,0,0.0,0.0
1737,CC(=C)C(=O)OCC1CO1,-0.4537890803,0.5045000000000001,35.513,10.0,49.95771647015868,56.0,0.0,38.83,59.62208208755322,158.23415450316315,142.154,0,3,-0.4594918680477396,0.3326995917583886
1740,CCCCCCOC(CO)CO,-1.0558122117,0.9365,48.05360000000002,12.0,8.0,74.0,0.0,49.69,74.3608006769013,81.84283310353014,176.25599999999997,2,3,-0.39358298114384466,0.10351708991672719
1741,[Br-].CC[N+]1(C)CCCC1,1.4101871429,-1.749299999999998,35.69339999999999,9.0,1.0,56.0,0.0,0.0,68.40557982992617,76.98533616859814,194.11599999999996,0,0,-1.0,0.07861989421534527
1742,[K+].[O-]C(=O)c1ccccc1,0.4872673501,-2.945899999999998,1010.4432010789794,10.0,1.0,46.0,1.0,40.13,101.67466578149596,208.1059085401538,160.213,0,2,-0.5448151187546493,1.0
1743,[Cl-].NC(=O)c1ccc[n+](Cc2ccccc2)c1,0.2936103731,-1.874699999999996,60.69890000000003,17.0,3.0,88.0,2.0,46.970000000000006,106.30250707150196,499.7824659581835,248.713,1,1,-1.0,0.2542601788015749
1744,CC(C)=CCC[C@@](C)(C=C)\C=C\c1ccc(O)cc1,-6.3370173812,5.344100000000005,84.10980000000005,19.0,6.0,102.0,1.0,20.23,116.53613314789952,460.9685797820357,256.389,1,1,-0.5079662507913438,0.11511769400713653
1746,COC(C)(C)CCOC(C)=O,-0.4390291979,1.3646,42.338000000000015,11.0,4.0,66.0,0.0,35.53,67.68245838766333,129.2988603028468,160.213,0,3,-0.46576180406072837,0.3021246647582764
1747,[Cr+3].[O-][P]([O-])([O-])=O,0.4859956397,-2.8271,7.6065,6.0,0.0,35.0,0.0,86.25,45.18013383648277,53.68367439558379,146.966,0,4,-0.8224170328723037,3.0
1750,[Cl-].CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,-0.9531217854,3.9681000000000015,108.1994000000001,25.0,15.0,146.0,1.0,0.0,163.7583174735874,388.3390805155528,368.04900000000004,0,0,-1.0,0.10394723022893079
1751,[F-].[F-].[Ni++],-0.3833170773,-5.9945,0.0,3.0,0.0,24.0,0.0,0.0,26.87255630841787,2.754887502163468,96.689,0,0,-1.0,2.0
1752,NC(=O)NC1NC(=O)NC1=O,-1.5087824856999998,1.821208298100217,33.18149999999999,11.0,1.0,60.0,0.0,113.32,61.30228976545828,225.37706033746232,158.117,4,3,-0.35160685501386646,0.3230677910745061
1756,O=C1CCO1,0.7104893861,-0.0666999999999999,15.576,5.0,0.0,28.0,0.0,26.3,29.738371432644183,51.91340299823497,72.063,0,2,-0.4649625568301388,0.30876178270908533
1757,[K+].CC(C)CCOC([S-])=S,0.2378897232,-1.1151,45.370000000000026,10.0,3.0,54.0,0.0,9.23,116.11391843528864,95.74860596185444,202.385,0,3,-0.5135108287167489,1.0
1758,CCC(=O)N(C1CC[NH2+]CC1)c2ccccc2,-0.8352255084,1.1554,68.90040000000005,17.0,3.0,92.0,1.0,36.92,102.8163268349958,357.7447760896648,233.33499999999998,1,1,-0.3461203437037909,0.2264650051861894
1759,[Na+].[O-][S](=O)(=O)CCN1CCOCC1,0.1885297454,-4.1321999999999965,41.82320000000002,13.0,3.0,72.0,0.0,69.67,100.4735449787462,224.78875082024348,217.22199999999992,0,5,-0.7479077639749002,1.0
1760,CCCCCCCC(=O)OCC(O)CO,0.1794741305,1.2433,57.42760000000005,15.0,9.0,90.0,0.0,66.76,91.25220700573831,158.66691118104077,218.29299999999998,2,4,-0.4628233818184058,0.3053741005003812
1763,[Li+].[O-]C(=O)c1ccccc1,0.3909106219,-2.945899999999998,30.7725,10.0,1.0,46.0,1.0,40.13,71.04966661206578,208.1059085401538,128.05599999999995,0,2,-0.5448151187546493,1.0
1764,CN(C)C(=O)NC[C@@]1(C)C[C@@H](CC(C)(C)C1)NC(=O)N(C)C,-1.8938187529,2.1138,88.83140000000006,22.0,3.0,128.0,0.0,64.68,134.1499874979598,420.36886868127584,312.458,2,2,-0.3374566840118501,0.31658922102770853
1766,NC(=O)C[NH+](CC([O-])=O)CC([O-])=O,-1.7635818574000002,-6.1435999999999975,34.77210000000001,13.0,6.0,74.0,0.0,127.79,73.73671977155199,189.02540087437825,189.14699999999996,2,5,-0.5441160697505539,0.2721446238356666
1767,[Ca++].NC#N,-0.4460963217,-0.95462,15.5544,4.0,0.0,16.0,0.0,49.81,54.587489401535166,27.509775004326936,82.119,1,2,-0.3372020950372943,2.0
1768,OC(=O)CCSCCC(O)=O,-0.7991431977,0.669,41.83060000000002,11.0,6.0,64.0,0.0,74.6,68.59858332965739,129.51770940319489,178.209,2,3,-0.4812084654148521,0.3036796739859075
1769,CCCCN[P](N)(N)=S,-0.7730339165000001,0.518,45.57050000000001,9.0,4.0,56.0,0.0,64.07,61.3522664047582,110.38037532843028,167.218,3,1,-0.2796030898104374,0.13189527849704968
1771,[H+].[Cl-].NN,1.5956288145,25.82171156429017,9.4868,3.0,0.0,22.0,0.0,52.04,26.6621179497383,6.0,68.507,2,2,-1.0,1.0
1772,[Na+].Oc1ccc2ccccc2c1N=Nc3ccc(cc3)[S]([O-])(=O)=O,-1.1158578961,0.8689,84.19400000000002,24.0,3.0,116.0,3.0,102.15,1380.4925290443427,1002.266076111682,350.3310000000001,1,6,-0.7440357559326571,1.0
1774,CO[S]([O-])(=O)=O.CC(C)N(C(C)C)c1sc(N=Nc2ccc(cc2)N(C)C)[n+](C)n1,-1.2596984381,3.1652000000000013,117.69220000000006,30.0,7.0,168.0,2.0,114.4,182.3194642108622,916.6532910108178,458.6100000000002,0,10,-0.7255268762275708,0.431462828060677
1776,[Li+].CC1=NN(C(=N)/C1=N/Nc2cc(Cl)c(cc2Cl)[S]([O-])(=O)=O)c3ccccc3,-1.2370685249,0.5427700000000006,105.2396,28.0,4.0,140.0,2.0,121.04,183.20113248462096,1090.9586106086654,432.21800000000013,2,7,-0.7439958371286569,1.0
1777,CC(C)CC1CC(C)(O)CCO1,2.1376816201,1.9625,49.052800000000026,12.0,2.0,72.0,0.0,29.46,74.92567788557268,140.7740056622918,172.26799999999994,1,2,-0.3899900217795836,0.0665923315275963
1779,Cc1cc(C)c(N)c(C)c1N,-0.8207163555,1.77626,49.47780000000001,11.0,0.0,60.0,1.0,52.04,67.20601085671221,263.8544742134815,150.225,2,2,-0.3982370281710154,0.03938483643686575
1781,CC1(C)CC(=O)CC(C)(C)N1[O],0.1034125496,1.554,44.92450000000002,12.0,0.0,69.0,0.0,40.21,73.32258481139431,188.57407497429568,170.232,0,2,-0.299560840851903,0.13624371520655107
1783,Cc1ccc(O)cc1,-0.7015479053,1.7006199999999998,32.843799999999995,8.0,0.0,42.0,1.0,20.23,48.59057898608958,143.24662946459569,108.13999999999999,1,1,-0.5079666481555334,0.11509448895139268
1784,[Na+].Nc1c(cc(NC2CCCCC2)c3C(=O)c4ccccc4C(=O)c13)[S]([O-])(=O)=O,-1.2963650985,-0.3030999999999992,102.62030000000004,29.0,3.0,146.0,2.0,129.39,190.65120464713632,1108.0949100438745,422.4380000000001,2,7,-0.7439776403897648,1.0
1787,COC(=O)c1ccccc1N,-1.7338470451,1.0554,503.7545830366084,11.0,1.0,324.5100245017624,1.0,52.32,64.77624537485353,270.54949758389114,151.16499999999996,1,3,-0.4653618790398658,0.33945273551450905
1788,[Na+].Nc1c(cc(Nc2ccccc2)c3C(=O)c4ccccc4C(=O)c13)[S]([O-])(=O)=O,-2.1738960877,-0.3040999999999991,101.84930000000004,29.0,3.0,140.0,3.0,129.39,188.52447732035,1257.3632336638038,416.39000000000016,2,7,-0.7439776392395879,1.0
1790,CCNC(=S)OC(C)C,-1.7447887835,1.3058,42.49570000000002,9.0,2.0,54.0,0.0,21.26,61.58614926013238,93.05865002596164,147.243,1,2,-0.46834588895681545,0.25637206771448157
1791,CCOC(=O)c1ccc(O)c(O)c1,-1.8556550616,1.2744999999999995,45.728100000000026,13.0,2.0,70.0,1.0,66.76,75.38976429662947,319.3907822709722,182.17499999999998,2,4,-0.5042595843810034,0.33775141811275616
1792,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,-1.9422995529,0.7811999999999999,47.3199,15.0,3.0,78.0,1.0,111.9,83.39349701940613,368.9086863811507,210.14099999999996,3,3,-0.4776386873038457,0.33523136974881657
